elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
740.00144, 10.000061, 68396, 302, 4308.1, 4173, 5339, 8465, 13789, 112674, 0
750.001417, 9.999977, 73136, 2198, 4086.4, 3972, 5029, 6384, 12324, 82573, 0
760.001413, 9.999996, 73821, 680, 4031.5, 3888, 5059, 6606, 10866, 61861, 0
770.001384, 9.999971, 71922, 2757, 4103.0, 3965, 5026, 6574, 11860, 17959, 0
780.001412, 10.000028, 69160, 1221, 4297.9, 4178, 5318, 6862, 10931, 64133, 0
790.001953, 10.000541, 72985, 2956, 4061.1, 3900, 4984, 7297, 11512, 18148, 0
800.001441, 9.999488, 72382, 2227, 4074.9, 3906, 5140, 7651, 11453, 87385, 0
810.002014, 10.000573, 72919, 2925, 4057.3, 3898, 5060, 6669, 11181, 12882, 0
820.001378, 9.999364, 71855, 2937, 4108.4, 3946, 5156, 6663, 10728, 79527, 0
830.001441, 10.000063, 74519, 250, 3988.0, 3879, 5107, 6777, 10352, 85980, 0
840.001394, 9.999953, 73134, 2580, 4051.0, 3872, 5096, 7615, 12405, 110783, 0
850.001429, 10.000035, 73125, 211, 4056.9, 3874, 5133, 7880, 12540, 58879, 0
860.002044, 10.000615, 71504, 1067, 4138.5, 3964, 5178, 7668, 14377, 84095, 0
870.001423, 9.999379, 73445, 215, 4024.2, 3868, 5003, 8311, 12355, 21890, 0
880.001515, 10.000092, 71914, 1736, 4103.7, 3954, 5099, 7982, 13219, 17815, 0
890.001374, 9.999859, 72589, 2930, 4085.0, 3904, 5177, 7084, 12786, 69063, 0
900.001372, 9.999998, 71827, 3027, 4162.3, 4018, 5158, 6796, 11148, 15914, 0
901.00766, 1.006288, 6262, 2913, 4131.0, 3996, 5004, 6630, 11148, 15914, 0
