elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
470.001445, 9.999938, 99519, 1415, 2982.2, 2964, 3098, 3782, 6788, 60605, 0
480.001462, 10.000017, 98644, 165, 2988.5, 2971, 3102, 3647, 5507, 69628, 0
490.001443, 9.999981, 98753, 2394, 3000.4, 2979, 3118, 3851, 4809, 48609, 0
500.001433, 9.99999, 99746, 205, 2977.4, 2962, 3095, 3388, 8026, 45529, 0
510.001413, 9.99998, 99754, 2316, 2955.5, 2937, 3056, 3471, 6845, 61269, 0
520.001442, 10.000029, 100089, 192, 2963.9, 2942, 3120, 3771, 6368, 61465, 0
530.001435, 9.999993, 100376, 1194, 2952.9, 2936, 3269, 3886, 5513, 13055, 0
540.001442, 10.000007, 98780, 638, 2993.5, 2957, 3281, 3679, 6680, 72098, 0
550.001443, 10.000001, 98519, 1268, 3018.3, 2979, 3282, 4297, 10856, 50411, 0
560.001461, 10.000018, 99045, 771, 2973.2, 2956, 3302, 3483, 4937, 6762, 0
570.001461, 10.0, 96362, 1193, 3053.0, 3016, 3371, 4200, 8099, 18170, 0
580.001478, 10.000017, 97345, 177, 3057.5, 2997, 3346, 4717, 8104, 59326, 0
590.001566, 10.000088, 96851, 2319, 3042.2, 2996, 3328, 4361, 5644, 56177, 0
600.001417, 9.999851, 93468, 1707, 3163.5, 3080, 4391, 4730, 8378, 47221, 0
610.001455, 10.000038, 99799, 1253, 2981.1, 2949, 3264, 3794, 8317, 30717, 0
620.001476, 10.000021, 97947, 301, 3022.9, 2980, 3436, 4260, 7521, 68923, 0
630.001409, 9.999933, 94578, 220, 3109.6, 3037, 3498, 4903, 8463, 52863, 0
640.001494, 10.000085, 95942, 166, 3087.8, 3025, 3467, 4191, 7039, 10510, 0
650.00147, 9.999976, 98754, 956, 2989.4, 2973, 3137, 3546, 5479, 54833, 0
660.001417, 9.999947, 99204, 537, 2988.2, 2959, 3320, 3856, 8068, 79435, 0
670.00142, 10.000003, 98841, 1227, 3005.0, 2986, 3376, 3888, 5835, 51637, 0
680.001464, 10.000044, 97524, 1327, 3018.0, 2996, 3157, 3903, 6423, 47135, 0
690.001409, 9.999945, 92661, 542, 3191.2, 3184, 3445, 3820, 5903, 65763, 0
700.001413, 10.000004, 94210, 542, 3134.9, 3119, 3483, 4084, 5865, 48433, 0
710.001473, 10.00006, 97053, 187, 3069.4, 3016, 3352, 3541, 7863, 52167, 0
720.00143, 9.999957, 96612, 774, 3035.9, 2994, 3336, 3480, 4431, 15598, 0
730.001431, 10.000001, 96438, 774, 3071.8, 3030, 3375, 3685, 6025, 49639, 0
740.001441, 10.00001, 97414, 1163, 3042.6, 2988, 3352, 4138, 6574, 63892, 0
750.001487, 10.000046, 98640, 221, 2986.0, 2966, 3116, 3408, 7527, 54453, 0
760.00143, 9.999943, 100193, 1821, 2972.0, 2964, 3262, 3550, 4712, 78250, 0
770.001448, 10.000018, 100074, 160, 2951.3, 2939, 3248, 3535, 6214, 69325, 0
780.001402, 9.999954, 100457, 328, 2957.0, 2929, 3173, 3462, 8100, 52031, 0
790.001431, 10.000029, 99755, 521, 2951.5, 2933, 3290, 3621, 6618, 54041, 0
800.001434, 10.000003, 97629, 1420, 3026.7, 2996, 3340, 4095, 6271, 64792, 0
810.001456, 10.000022, 99298, 1745, 3008.0, 2981, 3138, 3790, 5644, 58291, 0
820.00203, 10.000574, 98422, 2233, 2991.0, 2978, 3132, 3397, 5109, 17204, 0
830.001473, 9.999443, 95888, 1520, 3084.7, 3068, 3420, 3804, 5263, 79611, 0
840.001459, 9.999986, 93074, 2044, 3182.9, 3177, 3442, 3595, 5483, 44566, 0
850.001448, 9.999989, 99351, 1009, 2986.8, 2969, 3319, 3625, 7263, 51930, 0
860.001408, 9.99996, 98336, 906, 2996.1, 2945, 3316, 4106, 9335, 69058, 0
870.001443, 10.000035, 91620, 1999, 3219.0, 3210, 3472, 3818, 5087, 82838, 0
880.001431, 9.999988, 93687, 2343, 3186.4, 3163, 3444, 3792, 5202, 39819, 0
890.001433, 10.000002, 91529, 2454, 3227.4, 3225, 3461, 3593, 4259, 5182, 0
900.001447, 10.000014, 94328, 815, 3121.7, 3116, 3451, 3952, 5364, 9388, 0
901.006131, 1.004684, 8305, 179, 3111.1, 3088, 3465, 4260, 7086, 51089, 0
